"","Country.Name","Country.Code","Region","Income.Group","Special.Notes","Year","Life.Expectancy","Fertility.Rate","Population"
"1815","Tonga","TON","East Asia & Pacific","Lower middle income","2013 national accounts estimates are based on IMF reports. Fiscal year ends on June 30; reporting period for national accounts data: FY. April 2013 database update: Based on data from the National Bureau of Statistics, national accounts data were revised; the base year changed to 2010/11.",1966,63.51831707,6.795,76787
"1818","Trinidad and Tobago","TTO","Latin America & Caribbean","High income","",1966,64.77017073,4.2,919902
"1819","Tunisia","TUN","Middle East & North Africa","Lower middle income","Based on data from Tunisia‰Ûªs Ministry of Development and International Cooperation, Central Bank, and National Institute of Statistics, the new reference year is 2010.",1966,46.77495122,6.978,4731395
"1820","Turkey","TUR","Europe & Central Asia","Upper middle income","",1966,49.71573171,5.874,31718266
"1821","Tuvalu","TUV","East Asia & Pacific","Upper middle income","2013 national accounts estimates are based on IMF reports. Value added is measured at producer prices up to 1999 and at basic prices from 2000 onward.",1966,NA,NA,6935
"1822","Tanzania","TZA","Sub-Saharan Africa","Low income","The new base year is 2007. Tanzania reports using a blend of SNA 1993 and SNA 2008.",1966,45.29629268,6.795,12038886
"1823","Uganda","UGA","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2009/10. Uganda reports using SNA 2008. Price valuation is in producer prices.",1966,47.3947561,7.106,8292747
"1824","Ukraine","UKR","Europe & Central Asia","Lower middle income","The new base year is 2010.",1966,70.05653659,2.02,45682314
"1826","Uruguay","URY","Latin America & Caribbean","High income","In 2011, the Central Bank revised national accounts data for 2006 onward.",1966,68.63592683,2.83,2722874
"1827","United States","USA","North America","High income","Fiscal year end: September 30; reporting period for national accounts data: CY.",1966,70.21219512,2.721,196560000
"1828","Uzbekistan","UZB","Europe & Central Asia","Lower middle income","",1966,61.35758537,6.707,10559050
"1829","St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",1966,62.96982927,6.632,86860
"1830","Venezuela, RB","VEN","Latin America & Caribbean","Upper middle income","",1966,62.58880488,6.203,10175143
"1831","British Virgin Islands","VGB","Latin America & Caribbean","High income","",1966,NA,NA,9009
"1832","Virgin Islands (U.S.)","VIR","Latin America & Caribbean","High income","",1966,66.03258537,5.634,47300
"1833","Vietnam","VNM","East Asia & Pacific","Lower middle income","National accounts value added data are now reported at basic prices.",1966,62.08739024,6.485,39142000
"1834","Vanuatu","VUT","East Asia & Pacific","Lower middle income","2013 national accounts estimates are based on IMF reports. Based on official government statistics, value added is measured at producer prices through 1997 and at basic prices from 1998 onward.",1966,50.08312195,6.626,76410
"1836","Samoa","WSM","East Asia & Pacific","Lower middle income","Fiscal year ends on June 30; reporting period for national accounts data: FY. Data are revised from Samoa Bureau of Statistics and Central Bank of Samoa. The new base year is 2008/09. Other methodological changes include increased reliance on summary data from the country‰Ûªs Value Added Goods and Services Tax system, incorporation of more recent benchmarks, and use of improved data sources.",1966,52.9695122,7.462,130687
"1837","Kosovo","XKX","Europe & Central Asia","Lower middle income","Kosovo became a World Bank member on June 29, 2009. Since 1999, Kosovo has been a territory under international administration pursuant to UN Security Council Resolution 1244 (1999).",1966,NA,NA,1106000
"1838","Yemen, Rep.","YEM","Middle East & North Africa","Lower middle income","Based on official government statistics and International Monetary Fund data, national accounts data have been revised for 1990 onward. The base year has reverted to 1990.",1966,37.48231707,7.611,5720538
"1839","South Africa","ZAF","Sub-Saharan Africa","Upper middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2010. South Africa reports using SNA 2008.",1966,51.36302439,5.836,20268594
"1840","Zambia","ZMB","Sub-Saharan Africa","Lower middle income","The new base year is 2010. National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha. Zambia reports using SNA 2008.",1966,47.28326829,7.338,3674088
"1841","Zimbabwe","ZWE","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: CY. As of January 2009, multiple hard currencies, such as rand, pound sterling, euro and U.S. dollar are in use. Data are reported in U.S. dollars, the most-used currency.",1966,53.62770732,7.391,4568320
"1842","Aruba","ABW","Latin America & Caribbean","High income","SNA data for 2000-2011 are updated from official government statistics; 1994-1999 from UN databases. Base year has changed from 1995 to 2000.",1967,68.03468293,3.417,58049
"1843","Afghanistan","AFG","South Asia","Low income","Fiscal year end: March 20; reporting period for national accounts data is calendar year, estimated to insure consistency between national accounts and fiscal data. National accounts data are sourced from the IMF and differ from the Central Statistics Organization numbers due to exclusion of the opium economy.",1967,35.38941463,7.45,10368600
"1844","Angola","AGO","Sub-Saharan Africa","Upper middle income","April 2013 database update: Based on IMF data, national accounts data were revised for 2000 onward; the base year changed to 2002.",1967,35.79997561,7.401,5962831
"1845","Albania","ALB","Europe & Central Asia","Upper middle income","",1967,66.28721951,5.394,1965598
"1846","Andorra","AND","Europe & Central Asia","High income","The base year has changed to 2000. Price valuation is in basic prices.",1967,NA,NA,20755
"1848","United Arab Emirates","ARE","Middle East & North Africa","High income","April 2013 database update: Based on data from the National Bureau of Statistics, national accounts data were revised for 2001 onward; the base year changed to 2007.",1967,59.34046341,6.783,171781
"1849","Argentina","ARG","Latin America & Caribbean","Upper middle income","National Institute of Statistics and Census revised national accounts from 2004-2015. Argentina, which was temporarily unclassified in July 2016 pending release of revised national accounts statistics, is classified as upper middle income for FY17 as of September 29, 2016.

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. An alternative conversion factor is used when the official exchange rate is judged to diverge by an exceptionally large margin from the rate effectively applied to domestic transactions of foreign currencies and traded products. In the case of Argentina, the World Bank has found that during 2012-2015 there were two exchange rates (official and parallel) and parallel exchange rate (blue chip swap rate) was used in around 20% of the transactions. Based on this information an alternative conversion factor has been calculated using a weighted average method for this period.",1967,65.93002439,3.048,22932201
"1850","Armenia","ARM","Europe & Central Asia","Lower middle income","",1967,68.8304878,3.606,2332624
"1851","American Samoa","ASM","East Asia & Pacific","Upper middle income","",1967,NA,NA,25116
"1852","Antigua and Barbuda","ATG","Latin America & Caribbean","High income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",1967,64.48807317,4.042,62002
"1853","Australia","AUS","East Asia & Pacific","High income","Fiscal year end: June 30; reporting period for national accounts data: FY. Value added current series updated by the Australian Bureau of Statistics; data revised from 1990 onward; Australia reports using SNA 2008.",1967,70.86926829,2.848,11799000
"1854","Austria","AUT","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1967,69.91780488,2.62,7376998
"1855","Azerbaijan","AZE","Europe & Central Asia","Upper middle income","April 2012 database update: National accounts historical expenditure series in constant prices were revised in line with State Statistical Committee data that were not previously available.",1967,63.66873171,5.056,4832098
